"YEARS.OLD","INDUSTRY","INDIA.HQ","TOTAL_EMPLOYEES","BRANCHES","RATING","REVIEWS","PACKAGE","logPACKAGE","logREVIEWS","logRATING","logBRANCHES"
90,"Other","Other",8.00636756765025,17,4.2,188,0.00364,-5.61577159733349,5.23644196282995,1.43508452528932,2.83321334405622
5,"Other","Other",5.85936070647464,8,4.1,188,0.00366,-5.61029213156886,5.23644196282995,1.41098697371026,2.07944154167984
10,"Engineering & Construction","Other",8.00636756765025,35,4.1,188,0.00656,-5.02676467602614,5.23644196282995,1.41098697371026,3.55534806148941
5,"Other","Other",6.62073965107352,3,3,188,0.00941,-4.66598232538485,5.23644196282995,1.09861228866811,1.09861228866811
28,"IT Services & Consulting","Bangalore / Bengaluru",4.83230575857184,16,3.7,188,0.016,-4.13516655674236,5.23644196282995,1.30833281965018,2.77258872223978
25,"Other","Mumbai",4.83230575857184,13,3.5,188,0.01,-4.60517018598809,5.23644196282995,1.25276296849537,2.56494935746154
NA,"Other","Other",6.62073965107352,47,3.3,188,0.00624,-5.0767750966008,5.23644196282995,1.19392246847243,3.85014760171006
22,"Other","Chennai",5.85936070647464,49,4.2,188,0.00633,-5.06245504282605,5.23644196282995,1.43508452528932,3.89182029811063
26,"Other","Mumbai",8.00636756765025,10,3.4,188,0.011,-4.50986000618377,5.23644196282995,1.22377543162212,2.30258509299405
15,"Software Product","Pune",5.85936070647464,2,4.1,188,0.012,-4.42284862919414,5.23644196282995,1.41098697371026,0.693147180559945
54,"Engineering & Construction","Other",8.00636756765025,15,3.7,188,0.00488,-5.32261005911708,5.23644196282995,1.30833281965018,2.70805020110221
16,"Other","Pune",NA,26,3.3,188,0.00859,-4.75715654298597,5.23644196282995,1.19392246847243,3.25809653802148
16,"IT Services & Consulting","Chennai",4.83230575857184,23,3.6,188,0.013,-4.3428059215206,5.23644196282995,1.28093384546206,3.13549421592915
45,"Other","Other",5.85936070647464,26,3.6,188,0.00901,-4.70942020736189,5.23644196282995,1.28093384546206,3.25809653802148
13,"Internet","Bangalore / Bengaluru",4.83230575857184,9,3.3,188,0.00506,-5.28638879568276,5.23644196282995,1.19392246847243,2.19722457733622
34,"Other","Other",5.85936070647464,10,3.8,188,0.0069,-4.97623386737892,5.23644196282995,1.33500106673234,2.30258509299405
31,"Pharma","Other",NA,7,3.3,188,0.00693,-4.97189546578033,5.23644196282995,1.19392246847243,1.94591014905531
78,NA,"Other",NA,NA,3.4,188,0.01,-4.60517018598809,5.23644196282995,1.22377543162212,NA
39,"IT Services & Consulting","Bangalore / Bengaluru",8.9226582995244,47,3.7,188,0.00715,-4.94064292227622,5.23644196282995,1.30833281965018,3.85014760171006
38,"IT Services & Consulting","Other",5.85936070647464,11,3.8,187,0.012,-4.42284862919414,5.23110861685459,1.33500106673234,2.39789527279837
39,"IT Services & Consulting","Bangalore / Bengaluru",8.00636756765025,4,3.3,187,0.014,-4.26869794936688,5.23110861685459,1.19392246847243,1.38629436111989
87,"IT Services & Consulting","Mumbai",4.83230575857184,8,3,188,0.011,-4.50986000618377,5.23644196282995,1.09861228866811,2.07944154167984
8,"Other","Pune",8.00636756765025,13,4.1,187,0.00964,-4.64183417035968,5.23110861685459,1.41098697371026,2.56494935746154
14,"Other","Chennai",8.00636756765025,13,3.7,187,0.00731,-4.91851200522045,5.23110861685459,1.30833281965018,2.56494935746154
NA,"IT Services & Consulting","Chennai",4.83230575857184,7,4,187,0.014,-4.26869794936688,5.23110861685459,1.38629436111989,1.94591014905531
33,"Healthcare","Other",4.83230575857184,21,4.1,187,0.00833,-4.78789182280339,5.23110861685459,1.41098697371026,3.04452243772342
46,"IT Services & Consulting","Bangalore / Bengaluru",4.83230575857184,11,3.6,187,0.00615,-5.09130319716371,5.23110861685459,1.28093384546206,2.39789527279837
35,"Real Estate","Other",4.83230575857184,8,3.9,187,0.00558,-5.18856650258892,5.23110861685459,1.3609765531356,2.07944154167984
66,"IT Services & Consulting","New Delhi",6.62073965107352,12,4,187,0.00584,-5.143024482142,5.23110861685459,1.38629436111989,2.484906649788
18,"Other","Other",8.00636756765025,39,4.2,187,0.0055,-5.20300718674371,5.23110861685459,1.43508452528932,3.66356164612965
27,"Other","Other",5.85936070647464,35,4,187,0.00503,-5.29233529487049,5.23110861685459,1.38629436111989,3.55534806148941
90,"Other","Other",5.85936070647464,18,4.2,187,0.00493,-5.31241629092754,5.23110861685459,1.43508452528932,2.89037175789616
7,"IT Services & Consulting","Other",8.00636756765025,5,3.5,187,0.00497,-5.3043354388736,5.23110861685459,1.25276296849537,1.6094379124341
14,"Other","New Delhi",8.00636756765025,20,3.7,187,0.00489,-5.32056297549536,5.23110861685459,1.30833281965018,2.99573227355399
33,"Education & Training","New Delhi",6.62073965107352,53,3.6,187,0.00471,-5.35806737095381,5.23110861685459,1.28093384546206,3.97029191355212
8,"Other","Other",8.00636756765025,6,3.9,188,0.00897,-4.71386960291143,5.23644196282995,1.3609765531356,1.79175946922805
22,"Other","Other",6.62073965107352,30,3.5,187,0.00851,-4.76651333639685,5.23110861685459,1.25276296849537,3.40119738166216
39,"Other","Chennai",8.9226582995244,18,4.1,188,0.00669,-5.007141404842,5.23644196282995,1.41098697371026,2.89037175789616
51,"Industrial Machinery","Pune",8.9226582995244,18,3.9,187,0.00365,-5.61302811138774,5.23110861685459,1.3609765531356,2.89037175789616
78,"Other","Other",NA,9,3.3,187,0.00799,-4.82956451920395,5.23110861685459,1.19392246847243,2.19722457733622
39,"Other","Other",8.00636756765025,24,3.6,187,0.00914,-4.69509489351608,5.23110861685459,1.28093384546206,3.17805383034795
10,"Other","Other",5.85936070647464,15,4,187,0.00614,-5.09293053682309,5.23110861685459,1.38629436111989,2.70805020110221
NA,"Auto Components","Other",6.62073965107352,7,3.7,187,0.00746,-4.89819986476647,5.23110861685459,1.30833281965018,1.94591014905531
NA,"Other","Other",4.83230575857184,52,3.7,187,0.0064,-5.05145728861651,5.23110861685459,1.30833281965018,3.95124371858143
8,"Pharma","Mumbai",6.62073965107352,17,3.8,187,0.00901,-4.70942020736189,5.23110861685459,1.33500106673234,2.83321334405622
NA,"Other","Other",NA,6,3.2,187,0.013,-4.3428059215206,5.23110861685459,1.16315080980568,1.79175946922805
8,"Auto Components","Pune",6.62073965107352,18,3.6,187,0.00779,-4.85491441909948,5.23110861685459,1.28093384546206,2.89037175789616
11,"IT Services & Consulting","Pune",4.83230575857184,3,3.4,187,0.014,-4.26869794936688,5.23110861685459,1.22377543162212,1.09861228866811
19,"Real Estate","Other",5.85936070647464,7,4.1,187,0.00672,-5.00266712444708,5.23110861685459,1.41098697371026,1.94591014905531
NA,"Other","New Delhi",6.62073965107352,23,3.9,187,0.00494,-5.31038994778231,5.23110861685459,1.3609765531356,3.13549421592915
25,"Financial Services","Mumbai",4.83230575857184,39,3.6,187,0.00881,-4.73186783903405,5.23110861685459,1.28093384546206,3.66356164612965
19,"IT Services & Consulting","Bangalore / Bengaluru",4.83230575857184,8,3.5,187,0.00908,-4.70168108636893,5.23110861685459,1.25276296849537,2.07944154167984
10,"Other","Other",6.62073965107352,45,4.1,187,0.00566,-5.17433138676705,5.23110861685459,1.41098697371026,3.80666248977032
29,"Other","Other",5.85936070647464,14,3.3,187,0.011,-4.50986000618377,5.23110861685459,1.19392246847243,2.63905732961526
27,"IT Services & Consulting","Other",5.85936070647464,3,3.8,187,0.013,-4.3428059215206,5.23110861685459,1.33500106673234,1.09861228866811
24,"IT Services & Consulting","Other",6.62073965107352,3,4,187,0.00901,-4.70942020736189,5.23110861685459,1.38629436111989,1.09861228866811
NA,"IT Services & Consulting","Chennai",4.83230575857184,8,2.9,188,0.016,-4.13516655674236,5.23644196282995,1.06471073699243,2.07944154167984
111,"Other","New Delhi",NA,63,4.1,186,0.00664,-5.01464331549379,5.2257466737132,1.41098697371026,4.14313472639153
40,"IT Services & Consulting","Mumbai",NA,7,3.4,186,0.016,-4.13516655674236,5.2257466737132,1.22377543162212,1.94591014905531
32,"Pharma","Bangalore / Bengaluru",8.00636756765025,12,3.8,186,0.00815,-4.80973735172937,5.2257466737132,1.33500106673234,2.484906649788
18,"Industrial Machinery","Other",8.00636756765025,8,3.9,186,0.00753,-4.88886023717034,5.2257466737132,1.3609765531356,2.07944154167984
101,"IT Services & Consulting","Bangalore / Bengaluru",6.62073965107352,8,4,186,0.00553,-5.19756746344789,5.2257466737132,1.38629436111989,2.07944154167984
101,"IT Services & Consulting","Other",6.62073965107352,5,3.4,186,0.00699,-4.96327472273642,5.2257466737132,1.22377543162212,1.6094379124341
32,"Engineering & Construction","Chennai",8.00636756765025,23,4,186,0.00674,-4.99969535405792,5.2257466737132,1.38629436111989,3.13549421592915
12,"Auto Components","Chennai",5.85936070647464,25,2.6,186,0.00668,-5.00863729143358,5.2257466737132,0.955511445027436,3.2188758248682
69,"Other","Other",5.85936070647464,25,3.6,186,0.00517,-5.2648825904618,5.2257466737132,1.28093384546206,3.2188758248682
28,"Real Estate","New Delhi",6.62073965107352,18,3.5,186,0.00997,-4.60817469500839,5.2257466737132,1.25276296849537,2.89037175789616
10,"Engineering & Construction","Mumbai",6.62073965107352,13,4.1,186,0.00941,-4.66598232538485,5.2257466737132,1.41098697371026,2.56494935746154
24,"Other","Other",6.62073965107352,32,3.6,186,0.00754,-4.88753309696227,5.2257466737132,1.28093384546206,3.46573590279973
40,"Other","New Delhi",NA,54,3.7,186,0.00428,-5.45380226938843,5.2257466737132,1.30833281965018,3.98898404656427
108,"Other","Mumbai",4.83230575857184,12,4,186,0.00603,-5.11100826824304,5.2257466737132,1.38629436111989,2.484906649788
73,"Other","Pune",6.62073965107352,7,3.1,186,0.011,-4.50986000618377,5.2257466737132,1.1314021114911,1.94591014905531
25,"Other","New Delhi",4.83230575857184,2,4.9,186,5e-05,-9.90348755253613,5.2257466737132,1.58923520511658,0.693147180559945
111,"Other","Other",NA,20,3.1,186,0.0058,-5.14989736142976,5.2257466737132,1.1314021114911,2.99573227355399
42,NA,"Other",5.85936070647464,NA,3.2,186,0.00787,-4.84469721655283,5.2257466737132,1.16315080980568,NA
15,"Auto Components","Pune",5.85936070647464,12,4.1,186,0.00893,-4.71833888409373,5.2257466737132,1.41098697371026,2.484906649788
14,"Other","Mumbai",5.85936070647464,76,3.8,186,0.00552,-5.19937741869313,5.2257466737132,1.33500106673234,4.33073334028633
46,"Other","Other",5.85936070647464,10,3.6,186,0.00736,-4.91169534624135,5.2257466737132,1.28093384546206,2.30258509299405
16,"IT Services & Consulting","Chennai",NA,3,4.2,186,0.0067,-5.00564775258522,5.2257466737132,1.43508452528932,1.09861228866811
60,"Healthcare","Other",5.85936070647464,1,4,186,0.00837,-4.78310139448075,5.2257466737132,1.38629436111989,0
30,"IT Services & Consulting","Pune",4.83230575857184,5,4,186,0.015,-4.19970507787993,5.2257466737132,1.38629436111989,1.6094379124341
12,"Pharma","Other",5.85936070647464,10,3.8,186,0.00847,-4.77122477031817,5.2257466737132,1.33500106673234,2.30258509299405
108,"Other","New Delhi",4.83230575857184,32,4.4,186,0.00428,-5.45380226938843,5.2257466737132,1.48160454092422,3.46573590279973
73,"Other","Other",6.62073965107352,47,3.9,186,0.00362,-5.62128125314446,5.2257466737132,1.3609765531356,3.85014760171006
69,"Other","Chennai",5.85936070647464,13,3.6,186,0.0074,-4.90627527877201,5.2257466737132,1.28093384546206,2.56494935746154
8,"Other","Bangalore / Bengaluru",5.85936070647464,11,3.7,186,0.012,-4.42284862919414,5.2257466737132,1.30833281965018,2.39789527279837
10,"Internet","Mumbai",5.85936070647464,54,4,186,0.00782,-4.85107072442492,5.2257466737132,1.38629436111989,3.98898404656427
6,"Other","Chennai",5.85936070647464,31,4,186,0.00624,-5.0767750966008,5.2257466737132,1.38629436111989,3.43398720448515
25,"Education & Training","New Delhi",6.62073965107352,36,4.2,186,0.00445,-5.41485118280399,5.2257466737132,1.43508452528932,3.58351893845611
25,"Engineering & Construction","Other",6.62073965107352,10,3.9,186,0.0075,-4.89285225843987,5.2257466737132,1.3609765531356,2.30258509299405
52,"IT Services & Consulting","Other",6.62073965107352,3,2.5,186,0.011,-4.50986000618377,5.2257466737132,0.916290731874155,1.09861228866811
116,"Healthcare","Other",6.62073965107352,5,3.9,187,0.00619,-5.08482019228563,5.23110861685459,1.3609765531356,1.6094379124341
NA,"Other","Other",6.62073965107352,3,4.4,186,0.00235,-6.05333995082607,5.2257466737132,1.48160454092422,1.09861228866811
24,NA,"Other",8.00636756765025,NA,3.7,186,0.00151,-6.4956456281553,5.2257466737132,1.30833281965018,NA
19,"IT Services & Consulting","Mumbai",8.00636756765025,38,2.8,185,0.00433,-5.44218773696774,5.22035582507832,1.02961941718116,3.63758615972639
11,"Other","Other",6.62073965107352,18,4.4,185,0.00447,-5.41036687035666,5.22035582507832,1.48160454092422,2.89037175789616
43,"Real Estate","Bangalore / Bengaluru",5.85936070647464,6,3,185,0.0044,-5.42615073805792,5.22035582507832,1.09861228866811,1.79175946922805
26,"Other","Mumbai",6.62073965107352,15,3.5,185,0.00835,-4.78549374011937,5.22035582507832,1.25276296849537,2.70805020110221
41,"Engineering & Construction","Chennai",5.85936070647464,12,3.5,185,0.00734,-4.91441643635571,5.22035582507832,1.25276296849537,2.484906649788
39,"Other","Pune",6.62073965107352,27,3.3,185,0.00778,-4.85619894079184,5.22035582507832,1.19392246847243,3.29583686600433
10,"Other","Other",6.62073965107352,11,3.2,185,0.00813,-4.81219435542242,5.22035582507832,1.16315080980568,2.39789527279837
64,"Auto Components","Chennai",6.62073965107352,23,4.2,185,0.0079,-4.84089251950916,5.22035582507832,1.43508452528932,3.13549421592915
33,"Industrial Machinery","Pune",4.83230575857184,14,3.6,185,0.00664,-5.01464331549379,5.22035582507832,1.28093384546206,2.63905732961526
44,"Financial Services","Other",8.00636756765025,5,4,185,0.00516,-5.26681869948867,5.22035582507832,1.38629436111989,1.6094379124341
22,"IT Services & Consulting","Other",5.85936070647464,3,3.6,185,0.013,-4.3428059215206,5.22035582507832,1.28093384546206,1.09861228866811
31,"Auto Components","Other",8.9226582995244,10,3.6,185,0.00662,-5.01765990903322,5.22035582507832,1.28093384546206,2.30258509299405
88,"Other","Chennai",4.83230575857184,10,3.5,185,0.011,-4.50986000618377,5.22035582507832,1.25276296849537,2.30258509299405
30,"Pharma","Other",5.85936070647464,7,4,185,0.00968,-4.63769337769365,5.22035582507832,1.38629436111989,1.94591014905531
38,"Other","Other",NA,22,3.9,185,0.00357,-5.63518968319059,5.22035582507832,1.3609765531356,3.09104245335832
85,"Other","Pune",8.00636756765025,25,3.4,185,0.00899,-4.71164243049861,5.22035582507832,1.22377543162212,3.2188758248682
26,"Other","New Delhi",8.00636756765025,25,3.9,185,0.00862,-4.75367019430654,5.22035582507832,1.3609765531356,3.2188758248682
NA,"Real Estate","Other",NA,13,3,185,0.00735,-4.91305496575739,5.22035582507832,1.09861228866811,2.56494935746154
7,"Engineering & Construction","New Delhi",5.85936070647464,27,3.9,185,0.0056,-5.18498868124103,5.22035582507832,1.3609765531356,3.29583686600433
12,"Real Estate","Other",5.85936070647464,3,3.9,185,0.00315,-5.7603528261446,5.22035582507832,1.3609765531356,1.09861228866811
44,"Healthcare","New Delhi",8.00636756765025,13,3.7,185,0.00699,-4.96327472273642,5.22035582507832,1.30833281965018,2.56494935746154
24,"Other","Other",5.85936070647464,12,3.6,185,0.00741,-4.90492483967414,5.22035582507832,1.28093384546206,2.484906649788
32,"Other","Mumbai",8.00636756765025,15,4.1,185,0.012,-4.42284862919414,5.22035582507832,1.41098697371026,2.70805020110221
30,"Other","Mumbai",4.83230575857184,20,3.9,185,0.011,-4.50986000618377,5.22035582507832,1.3609765531356,2.99573227355399
22,"Other","Other",4.83230575857184,33,4.2,184,0.00027,-8.2170885989659,5.21493575760899,1.43508452528932,3.49650756146648
41,"IT Services & Consulting","Other",5.85936070647464,5,3.6,184,0.018,-4.01738352108597,5.21493575760899,1.28093384546206,1.6094379124341
19,"IT Services & Consulting","Chennai",6.62073965107352,19,3.8,184,0.013,-4.3428059215206,5.21493575760899,1.33500106673234,2.94443897916644
115,"Other","New Delhi",8.00636756765025,19,3.9,184,0.00651,-5.03441582276166,5.21493575760899,1.3609765531356,2.94443897916644
172,"Other","Pune",4.83230575857184,43,3.6,184,0.00639,-5.05302101059269,5.21493575760899,1.28093384546206,3.76120011569356
23,"Financial Services","Other",5.85936070647464,31,3.8,184,0.00638,-5.05458718162544,5.21493575760899,1.33500106673234,3.43398720448515
43,"Financial Services","Mumbai",10.3089526606443,11,3.4,185,0.00592,-5.12941883008622,5.22035582507832,1.22377543162212,2.39789527279837
36,"Other","New Delhi",4.83230575857184,32,3.5,184,0.00478,-5.34331473247877,5.21493575760899,1.25276296849537,3.46573590279973
26,NA,"Other",6.62073965107352,NA,4.1,184,0.00619,-5.08482019228563,5.21493575760899,1.41098697371026,NA
19,"Software Product","Bangalore / Bengaluru",8.00636756765025,6,3.7,184,0.02,-3.91202300542815,5.21493575760899,1.30833281965018,1.79175946922805
14,"Other","Other",4.83230575857184,16,3.7,184,0.00715,-4.94064292227622,5.21493575760899,1.30833281965018,2.77258872223978
79,NA,"Other",5.85936070647464,NA,3,184,0.022,-3.81671282562382,5.21493575760899,1.09861228866811,NA
18,"Auto Components","Other",8.00636756765025,12,4.4,184,0.00736,-4.91169534624135,5.21493575760899,1.48160454092422,2.484906649788
12,"IT Services & Consulting","Chennai",5.85936070647464,11,4,185,0.00592,-5.12941883008622,5.22035582507832,1.38629436111989,2.39789527279837
18,"Other","Bangalore / Bengaluru",8.00636756765025,13,3,184,0.013,-4.3428059215206,5.21493575760899,1.09861228866811,2.56494935746154
70,"Other","Other",4.83230575857184,28,4,184,0.00808,-4.81836340644913,5.21493575760899,1.38629436111989,3.3322045101752
46,"Education & Training","Other",8.9226582995244,10,3.5,184,0.00523,-5.25334400090531,5.21493575760899,1.25276296849537,2.30258509299405
28,"Auto Components","Chennai",5.85936070647464,7,3.7,184,0.00815,-4.80973735172937,5.21493575760899,1.30833281965018,1.94591014905531
124,NA,"Other",8.00636756765025,NA,3.9,184,0.00656,-5.02676467602614,5.21493575760899,1.3609765531356,NA
